"STATION","NAME","DATE","DAPR","MDPR","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","WDFG","WESD","WESF","WSFG"
"CA001106764","RICHMOND DALLYN 2, BC CA","2021-01-29",,,"0.06","0.0","0.0",,,,,,,
"CA001106764","RICHMOND DALLYN 2, BC CA","2021-01-30",,,"0.17","0.0","0.0",,,,,,,
"CA001106764","RICHMOND DALLYN 2, BC CA","2021-01-31",,,"0.49","0.0","0.0",,,,,,,
"CA001106764","RICHMOND DALLYN 2, BC CA","2021-02-01",,,"0.98","0.0","0.0",,,,,,,
"CA001106764","RICHMOND DALLYN 2, BC CA","2021-02-02",,,"0.31","0.0","0.0",,,,,,,
"CA001106764","RICHMOND DALLYN 2, BC CA","2021-02-03",,,"0.02","0.0","0.0",,,,,,,
"CA001106764","RICHMOND DALLYN 2, BC CA","2021-02-04",,,"0.48","0.0","0.0",,,,,,,
"CA001106764","RICHMOND DALLYN 2, BC CA","2021-02-05",,,"0.13","0.0","0.0",,,,,,,
"CA001106764","RICHMOND DALLYN 2, BC CA","2021-02-06",,,"0.01","0.0","0.0",,,,,,,
"CA001106764","RICHMOND DALLYN 2, BC CA","2021-02-07",,,"0.00","0.0","0.0",,,,,,,
"CA001106764","RICHMOND DALLYN 2, BC CA","2021-02-08",,,"0.06","0.6","0.0",,,,,,,
"CA001106764","RICHMOND DALLYN 2, BC CA","2021-02-09",,,"0.00","0.0","0.0",,,,,,,
"CA001106764","RICHMOND DALLYN 2, BC CA","2021-02-10",,,"0.00","0.0","0.0",,,,,,,
"CA001106764","RICHMOND DALLYN 2, BC CA","2021-02-11",,,"0.00","0.0","0.0",,,,,,,
"CA001106764","RICHMOND DALLYN 2, BC CA","2021-02-12",,,"0.13","1.3","0.0",,,,,,,
"CA001106764","RICHMOND DALLYN 2, BC CA","2021-02-13",,,"0.17","1.7","1.2",,,,,,,
"CA001106764","RICHMOND DALLYN 2, BC CA","2021-02-14",,,"0.64","0.0","2.0",,,,,,,
"CA001106764","RICHMOND DALLYN 2, BC CA","2021-02-15",,,"0.10","0.0","0.0",,,,,,,
"CA001106764","RICHMOND DALLYN 2, BC CA","2021-02-16",,,"0.00","0.0","0.0",,,,,,,
"CA001106764","RICHMOND DALLYN 2, BC CA","2021-02-17",,,"0.00","0.0","0.0",,,,,,,
"CA001106764","RICHMOND DALLYN 2, BC CA","2021-02-18",,,"0.20","0.0","0.0",,,,,,,
"CA001106764","RICHMOND DALLYN 2, BC CA","2021-02-19",,,"0.09","0.0","0.0",,,,,,,
"CA001106764","RICHMOND DALLYN 2, BC CA","2021-02-20",,,"0.16","0.0","0.0",,,,,,,
"CA001106764","RICHMOND DALLYN 2, BC CA","2021-02-21",,,"0.15","0.0","0.0",,,,,,,
"CA001106764","RICHMOND DALLYN 2, BC CA","2021-02-22",,,"0.00","0.0","0.0",,,,,,,
"CA001106764","RICHMOND DALLYN 2, BC CA","2021-02-23",,,"0.02","0.0","0.0",,,,,,,
"CA001106764","RICHMOND DALLYN 2, BC CA","2021-02-24",,,"0.28","0.0","0.0",,,,,,,
"CA001106764","RICHMOND DALLYN 2, BC CA","2021-02-25",,,"0.00","0.0","0.0",,,,,,,
"CA001106764","RICHMOND DALLYN 2, BC CA","2021-02-26",,,"0.00","0.0","0.0",,,,,,,
"CA001106764","RICHMOND DALLYN 2, BC CA","2021-02-27",,,"0.35","0.0","0.0",,,,,,,
"CA001106764","RICHMOND DALLYN 2, BC CA","2021-02-28",,,"0.06","0.0","0.0",,,,,,,
"CA001106764","RICHMOND DALLYN 2, BC CA","2021-03-01",,,"0.00","0.0","0.0",,,,,,,
"CA001106764","RICHMOND DALLYN 2, BC CA","2021-03-02",,,"0.00","0.0","0.0",,,,,,,
"CA001106764","RICHMOND DALLYN 2, BC CA","2021-03-03",,,"0.00","0.0","0.0",,,,,,,
"CA001106764","RICHMOND DALLYN 2, BC CA","2021-03-04",,,"0.29","0.0","0.0",,,,,,,
"CA001106764","RICHMOND DALLYN 2, BC CA","2021-03-05",,,"0.05","0.0","0.0",,,,,,,
"CA001106764","RICHMOND DALLYN 2, BC CA","2021-03-06",,,"0.05","0.0","0.0",,,,,,,
"CA001106764","RICHMOND DALLYN 2, BC CA","2021-03-07",,,"0.03","0.0","0.0",,,,,,,
"CA001106764","RICHMOND DALLYN 2, BC CA","2021-03-08",,,"0.00","0.0","0.0",,,,,,,
"CA001106764","RICHMOND DALLYN 2, BC CA","2021-03-09",,,"0.00","0.0","0.0",,,,,,,
"CA001106764","RICHMOND DALLYN 2, BC CA","2021-03-10",,,"0.00","0.0","0.0",,,,,,,
"CA001106764","RICHMOND DALLYN 2, BC CA","2021-03-11",,,"0.00","0.0","0.0",,,,,,,
"CA001106764","RICHMOND DALLYN 2, BC CA","2021-03-12",,,"0.00","0.0","0.0",,,,,,,
"CA001106764","RICHMOND DALLYN 2, BC CA","2021-03-13",,,"0.00","0.0","0.0",,,,,,,
"CA001106764","RICHMOND DALLYN 2, BC CA","2021-03-14",,,"0.08","0.0","0.0",,,,,,,
"CA001106764","RICHMOND DALLYN 2, BC CA","2021-03-15",,,"0.00","0.0","0.0",,,,,,,
"CA001106764","RICHMOND DALLYN 2, BC CA","2021-03-16",,,"0.00","0.0","0.0",,,,,,,
"CA001106764","RICHMOND DALLYN 2, BC CA","2021-03-17",,,"0.00","0.0","0.0",,,,,,,
"CA001106764","RICHMOND DALLYN 2, BC CA","2021-03-18",,,"0.20","0.0","0.0",,,,,,,
"CA001106764","RICHMOND DALLYN 2, BC CA","2021-03-19",,,"0.16","0.0","0.0",,,,,,,
"CA001106764","RICHMOND DALLYN 2, BC CA","2021-03-20",,,"0.06","0.0","0.0",,,,,,,
"CA001106764","RICHMOND DALLYN 2, BC CA","2021-03-21",,,"0.51","0.0","0.0",,,,,,,
"CA001106764","RICHMOND DALLYN 2, BC CA","2021-03-22",,,"0.00","0.0","0.0",,,,,,,
"CA001106764","RICHMOND DALLYN 2, BC CA","2021-03-23",,,"0.20","0.0","0.0",,,,,,,
"CA001106764","RICHMOND DALLYN 2, BC CA","2021-03-24",,,"0.19","0.0","0.0",,,,,,,
"CA001106764","RICHMOND DALLYN 2, BC CA","2021-03-25",,,"0.00","0.0","0.0",,,,,,,
"CA001106764","RICHMOND DALLYN 2, BC CA","2021-03-26",,,"0.00","0.0","0.0",,,,,,,
"CA001106764","RICHMOND DALLYN 2, BC CA","2021-03-27",,,"0.09","0.0","0.0",,,,,,,
"CA001106764","RICHMOND DALLYN 2, BC CA","2021-03-28",,,"0.17","0.0","0.0",,,,,,,
"CA001106764","RICHMOND DALLYN 2, BC CA","2021-03-29",,,"0.00","0.0","0.0",,,,,,,
"CA001106764","RICHMOND DALLYN 2, BC CA","2021-03-30",,,"0.00","0.0","0.0",,,,,,,
"CA001106764","RICHMOND DALLYN 2, BC CA","2021-03-31",,,"0.00","0.0","0.0",,,,,,,
"CA001106764","RICHMOND DALLYN 2, BC CA","2021-04-01",,,"0.00","0.0","0.0",,,,,,,
"CA001106764","RICHMOND DALLYN 2, BC CA","2021-04-02",,,"0.02","0.0","0.0",,,,,,,
"CA001106764","RICHMOND DALLYN 2, BC CA","2021-04-03",,,"0.05","0.0","0.0",,,,,,,
"CA001106764","RICHMOND DALLYN 2, BC CA","2021-04-04",,,"0.00","0.0","0.0",,,,,,,
"CA001106764","RICHMOND DALLYN 2, BC CA","2021-04-05",,,"0.00","0.0","0.0",,,,,,,
"CA001106764","RICHMOND DALLYN 2, BC CA","2021-04-06",,,"0.08","0.0","0.0",,,,,,,
"CA001106764","RICHMOND DALLYN 2, BC CA","2021-04-07",,,"0.13","0.0","0.0",,,,,,,
"CA001106764","RICHMOND DALLYN 2, BC CA","2021-04-08",,,"0.00","0.0","0.0",,,,,,,
"CA001106764","RICHMOND DALLYN 2, BC CA","2021-04-09",,,"0.00","0.0","0.0",,,,,,,
"CA001106764","RICHMOND DALLYN 2, BC CA","2021-04-10",,,"0.00","0.0","0.0",,,,,,,
"CA001106764","RICHMOND DALLYN 2, BC CA","2021-04-11",,,"0.00","0.0","0.0",,,,,,,
"CA001106764","RICHMOND DALLYN 2, BC CA","2021-04-12",,,"0.00","0.0","0.0",,,,,,,
"CA001106764","RICHMOND DALLYN 2, BC CA","2021-04-13",,,"0.00","0.0","0.0",,,,,,,
"CA001106764","RICHMOND DALLYN 2, BC CA","2021-04-14",,,"0.00","0.0","0.0",,,,,,,
"CA001106764","RICHMOND DALLYN 2, BC CA","2021-04-15",,,"0.00","0.0","0.0",,,,,,,
"CA001106764","RICHMOND DALLYN 2, BC CA","2021-04-16",,,"0.00","0.0","0.0",,,,,,,
"CA001106764","RICHMOND DALLYN 2, BC CA","2021-04-17",,,"0.00","0.0","0.0",,,,,,,
"CA001106764","RICHMOND DALLYN 2, BC CA","2021-04-18",,,"0.00","0.0","0.0",,,,,,,
"CA001106764","RICHMOND DALLYN 2, BC CA","2021-04-19",,,"0.00","0.0","0.0",,,,,,,
"CA001106764","RICHMOND DALLYN 2, BC CA","2021-04-20",,,"0.00","0.0","0.0",,,,,,,
"CA001106764","RICHMOND DALLYN 2, BC CA","2021-04-21",,,"0.00","0.0","0.0",,,,,,,
"CA001106764","RICHMOND DALLYN 2, BC CA","2021-04-22",,,"0.00","0.0","0.0",,,,,,,
"CA001106764","RICHMOND DALLYN 2, BC CA","2021-04-23",,,"0.22","0.0","0.0",,,,,,,
"CA001106764","RICHMOND DALLYN 2, BC CA","2021-04-24",,,"0.48","0.0","0.0",,,,,,,
"CA001106764","RICHMOND DALLYN 2, BC CA","2021-04-25",,,"0.11","0.0","0.0",,,,,,,
"CA001106764","RICHMOND DALLYN 2, BC CA","2021-04-26",,,"0.19","0.0","0.0",,,,,,,
"CA001106764","RICHMOND DALLYN 2, BC CA","2021-04-27",,,"0.00","0.0","0.0",,,,,,,
"CA001106764","RICHMOND DALLYN 2, BC CA","2021-04-28",,,"0.06","0.0","0.0",,,,,,,
"CA001106764","RICHMOND DALLYN 2, BC CA","2021-04-29",,,"0.42","0.0","0.0",,,,,,,
"CA001106764","RICHMOND DALLYN 2, BC CA","2021-04-30",,,"0.00","0.0","0.0",,,,,,,
"CA001106764","RICHMOND DALLYN 2, BC CA","2021-05-01",,,"0.00","0.0","0.0",,,,,,,
"CA001106764","RICHMOND DALLYN 2, BC CA","2021-05-02",,,,,"0.0",,,,,,,
"CA001108446","VANCOUVER HARBOUR CS, BC CA","2021-01-01",,,"1.10",,,"47","50","44",,,,
"CA001108446","VANCOUVER HARBOUR CS, BC CA","2021-01-02",,,"0.65",,,"46","49","44",,,,
"CA001108446","VANCOUVER HARBOUR CS, BC CA","2021-01-03",,,"0.23",,,"45","49","42",,,,
"CA001108446","VANCOUVER HARBOUR CS, BC CA","2021-01-08",,,"0.31",,,"43","45","41",,,,
"CA001108446","VANCOUVER HARBOUR CS, BC CA","2021-01-09",,,"0.01",,,"41","46","35",,,,
"CA001108446","VANCOUVER HARBOUR CS, BC CA","2021-01-10",,,"0.34",,,"44","47","42",,,,
"CA001108446","VANCOUVER HARBOUR CS, BC CA","2021-01-11",,,"0.63",,,"48","49","46",,,,
"CA001108446","VANCOUVER HARBOUR CS, BC CA","2021-01-12",,,"1.27",,,"49","53","45",,,,
"CA001108446","VANCOUVER HARBOUR CS, BC CA","2021-01-13",,,"0.17",,,"48","55","42",,,,
"CA001108446","VANCOUVER HARBOUR CS, BC CA","2021-01-14",,,"0.00",,,"44","48","40",,,,
"CA001108446","VANCOUVER HARBOUR CS, BC CA","2021-01-15",,,"0.24",,,"47","53","42",,,,
"CA001108446","VANCOUVER HARBOUR CS, BC CA","2021-01-16",,,"0.09",,,"45","47","42",,,,
"CA001108446","VANCOUVER HARBOUR CS, BC CA","2021-01-17",,,"0.07",,,"44","46","43",,,,
"CA001108446","VANCOUVER HARBOUR CS, BC CA","2021-01-18",,,"0.00",,,"42","48","36",,,,
"CA001108446","VANCOUVER HARBOUR CS, BC CA","2021-01-19",,,"0.00",,,"42","47","37",,,,
"CA001108446","VANCOUVER HARBOUR CS, BC CA","2021-01-20",,,"0.00",,,"44","46","41",,,,
"CA001108446","VANCOUVER HARBOUR CS, BC CA","2021-01-21",,,"0.00",,,"44","51","37",,,,
"CA001108446","VANCOUVER HARBOUR CS, BC CA","2021-01-22",,,"0.00",,,"39","46","31",,,,
"CA001108446","VANCOUVER HARBOUR CS, BC CA","2021-01-23",,,"0.00",,,"36","42","30",,,,
"CA001108446","VANCOUVER HARBOUR CS, BC CA","2021-01-24",,,"0.34",,,"39","40","38",,,,
"CA001108446","VANCOUVER HARBOUR CS, BC CA","2021-01-25",,,"0.37",,,"39","42","36",,,,
"CA001108446","VANCOUVER HARBOUR CS, BC CA","2021-01-26",,,"0.04",,,"43","48","38",,,,
"CA001108446","VANCOUVER HARBOUR CS, BC CA","2021-01-27",,,"0.03",,,"39","42","37",,,,
"CA001108446","VANCOUVER HARBOUR CS, BC CA","2021-01-28",,,"0.04",,,"41","44","39",,,,
"CA001108446","VANCOUVER HARBOUR CS, BC CA","2021-01-29",,,"0.01",,,"43","46","39",,,,
"CA001108446","VANCOUVER HARBOUR CS, BC CA","2021-01-30",,,"0.15",,,"44","45","42",,,,
"CA001108446","VANCOUVER HARBOUR CS, BC CA","2021-01-31",,,"0.38",,,"45","47","43",,,,
"CA001108446","VANCOUVER HARBOUR CS, BC CA","2021-02-01",,,"0.96",,,"45","47","42",,,,
"CA001108446","VANCOUVER HARBOUR CS, BC CA","2021-02-02",,,"0.52",,,"42","44","41",,,,
"CA001108446","VANCOUVER HARBOUR CS, BC CA","2021-02-03",,,"0.00",,,"42","46","37",,,,
"CA001108446","VANCOUVER HARBOUR CS, BC CA","2021-02-04",,,"0.36",,,"42","44","40",,,,
"CA001108446","VANCOUVER HARBOUR CS, BC CA","2021-02-05",,,"0.05",,,"44","47","41",,,,
"CA001108446","VANCOUVER HARBOUR CS, BC CA","2021-02-06",,,"0.27",,,"44","47","40",,,,
"CA001108446","VANCOUVER HARBOUR CS, BC CA","2021-02-07",,,"0.04",,,"41","48","34",,,,
"CA001108446","VANCOUVER HARBOUR CS, BC CA","2021-02-08",,,"0.04",,,"36","41","32",,,,
"CA001108446","VANCOUVER HARBOUR CS, BC CA","2021-02-09",,,"0.00",,,"35","39","31",,,,
"CA001108446","VANCOUVER HARBOUR CS, BC CA","2021-02-10",,,"0.02",,,"32","35","30",,,,
"CA001108446","VANCOUVER HARBOUR CS, BC CA","2021-02-11",,,"0.00",,,"31","34","28",,,,
"CA001108446","VANCOUVER HARBOUR CS, BC CA","2021-02-12",,,"0.00",,,"30","34","26",,,,
"CA001108446","VANCOUVER HARBOUR CS, BC CA","2021-02-13",,,"0.27",,,"32","34","29",,,,
"CA001108446","VANCOUVER HARBOUR CS, BC CA","2021-02-14",,,"0.09",,,"36","38","33",,,,
"CA001108446","VANCOUVER HARBOUR CS, BC CA","2021-02-15",,,"0.50",,,"39","41","36",,,,
"CA001108446","VANCOUVER HARBOUR CS, BC CA","2021-02-16",,,"0.00",,,"43","46","40",,,,
"CA001108446","VANCOUVER HARBOUR CS, BC CA","2021-02-17",,,"0.00",,,"41","47","35",,,,
"CA001108446","VANCOUVER HARBOUR CS, BC CA","2021-02-18",,,"0.25",,,"42","44","39",,,,
"CA001108446","VANCOUVER HARBOUR CS, BC CA","2021-02-19",,,"0.04",,,"43","47","39",,,,
"CA001108446","VANCOUVER HARBOUR CS, BC CA","2021-02-20",,,"0.09",,,"41","46","36",,,,
"CA001108446","VANCOUVER HARBOUR CS, BC CA","2021-02-21",,,"0.23",,,"45","50","40",,,,
"CA001108446","VANCOUVER HARBOUR CS, BC CA","2021-02-22",,,"0.28",,,"48","53","43",,,,
"CA001108446","VANCOUVER HARBOUR CS, BC CA","2021-02-23",,,"0.05",,,"43","50","37",,,,
"CA001108446","VANCOUVER HARBOUR CS, BC CA","2021-02-24",,,"0.00",,,"39","45","32",,,,
"CA001108446","VANCOUVER HARBOUR CS, BC CA","2021-02-25",,,"0.45",,,"42","50","35",,,,
"CA001108446","VANCOUVER HARBOUR CS, BC CA","2021-02-26",,,"0.06",,,"44","50","37",,,,
"CA001108446","VANCOUVER HARBOUR CS, BC CA","2021-02-27",,,"0.00",,,"41","48","33",,,,
"CA001108446","VANCOUVER HARBOUR CS, BC CA","2021-02-28",,,"0.19",,,"41","44","38",,,,
"CA001108446","VANCOUVER HARBOUR CS, BC CA","2021-03-01",,,"0.00",,,"48","52","44",,,,
"CA001108446","VANCOUVER HARBOUR CS, BC CA","2021-03-02",,,"0.00",,,"42","47","38",,,,
"CA001108446","VANCOUVER HARBOUR CS, BC CA","2021-03-03",,,"0.00",,,"46","51","41",,,,
"CA001108446","VANCOUVER HARBOUR CS, BC CA","2021-03-04",,,"0.23",,,"46","53","40",,,,
"CA001108446","VANCOUVER HARBOUR CS, BC CA","2021-03-05",,,"0.16",,,"50","55","46",,,,
"CA001108446","VANCOUVER HARBOUR CS, BC CA","2021-03-06",,,"0.01",,,"48","52","44",,,,
"CA001108446","VANCOUVER HARBOUR CS, BC CA","2021-03-07",,,"0.29",,,"44","48","40",,,,
"CA001108446","VANCOUVER HARBOUR CS, BC CA","2021-03-08",,,"0.00",,,"47","54","41",,,,
"CA001108446","VANCOUVER HARBOUR CS, BC CA","2021-03-09",,,"0.00",,,"47","53","40",,,,
"CA001108446","VANCOUVER HARBOUR CS, BC CA","2021-03-10",,,"0.00",,,"43","50","36",,,,
"CA001108446","VANCOUVER HARBOUR CS, BC CA","2021-03-11",,,"0.00",,,"42","50","34",,,,
"CA001108446","VANCOUVER HARBOUR CS, BC CA","2021-03-12",,,"0.00",,,"48","54","41",,,,
"CA001108446","VANCOUVER HARBOUR CS, BC CA","2021-03-13",,,"0.00",,,"49","59","40",,,,
"CA001108446","VANCOUVER HARBOUR CS, BC CA","2021-03-14",,,"0.13",,,"46","52","41",,,,
"CA001108446","VANCOUVER HARBOUR CS, BC CA","2021-03-15",,,"0.00",,,"41","47","35",,,,
"CA001108446","VANCOUVER HARBOUR CS, BC CA","2021-03-16",,,"0.00",,,"42","49","35",,,,
"CA001108446","VANCOUVER HARBOUR CS, BC CA","2021-03-17",,,"0.00",,,"46","54","38",,,,
"CA001108446","VANCOUVER HARBOUR CS, BC CA","2021-03-18",,,"0.24",,,"48","54","42",,,,
"CA001108446","VANCOUVER HARBOUR CS, BC CA","2021-03-19",,,"0.13",,,"48","52","45",,,,
"CA001108446","VANCOUVER HARBOUR CS, BC CA","2021-03-20",,,"0.30",,,"46","48","43",,,,
"CA001108446","VANCOUVER HARBOUR CS, BC CA","2021-03-21",,,"0.71",,,"42","45","38",,,,
"CA001108446","VANCOUVER HARBOUR CS, BC CA","2021-03-22",,,"0.08",,,"44","50","38",,,,
"CA001108446","VANCOUVER HARBOUR CS, BC CA","2021-03-23",,,"0.00",,,"43","50","37",,,,
"CA001108446","VANCOUVER HARBOUR CS, BC CA","2021-03-24",,,"0.52",,,"44","48","41",,,,
"CA001108446","VANCOUVER HARBOUR CS, BC CA","2021-03-25",,,"0.00",,,"46","50","42",,,,
"CA001108446","VANCOUVER HARBOUR CS, BC CA","2021-03-26",,,"0.00",,,"46","52","40",,,,
"CA001108446","VANCOUVER HARBOUR CS, BC CA","2021-03-27",,,"0.01",,,"46","48","44",,,,
"CA001108446","VANCOUVER HARBOUR CS, BC CA","2021-03-28",,,"0.28",,,"45","51","40",,,,
"CA001108446","VANCOUVER HARBOUR CS, BC CA","2021-03-29",,,"0.00",,,"43","50","36",,,,
"CA001108446","VANCOUVER HARBOUR CS, BC CA","2021-03-30",,,"0.00",,,"44","52","37",,,,
"CA001108446","VANCOUVER HARBOUR CS, BC CA","2021-03-31",,,"0.00",,,"45","52","38",,,,
"CA001108446","VANCOUVER HARBOUR CS, BC CA","2021-04-01",,,"0.00",,,"51","58","44",,,,
"CA001108446","VANCOUVER HARBOUR CS, BC CA","2021-04-02",,,"0.00",,,"49","52","45",,,,
"CA001108446","VANCOUVER HARBOUR CS, BC CA","2021-04-03",,,"0.06",,,"46","49","44",,,,
"CA001108446","VANCOUVER HARBOUR CS, BC CA","2021-04-04",,,"0.00",,,"46","51","41",,,,
"CA001108446","VANCOUVER HARBOUR CS, BC CA","2021-04-05",,,"0.00",,,"44","52","36",,,,
"CA001108446","VANCOUVER HARBOUR CS, BC CA","2021-04-06",,,"0.00",,,"49","60","38",,,,
"CA001108446","VANCOUVER HARBOUR CS, BC CA","2021-04-07",,,"0.22",,,"45","47","43",,,,
"CA001108446","VANCOUVER HARBOUR CS, BC CA","2021-04-08",,,"0.00",,,"45","52","38",,,,
"CA001108446","VANCOUVER HARBOUR CS, BC CA","2021-04-09",,,"0.12",,,"44","46","42",,,,
"CA001108446","VANCOUVER HARBOUR CS, BC CA","2021-04-10",,,"0.00",,,"44","50","38",,,,
"CA001108446","VANCOUVER HARBOUR CS, BC CA","2021-04-11",,,"0.00",,,"42","49","36",,,,
"CA001108446","VANCOUVER HARBOUR CS, BC CA","2021-04-12",,,"0.00",,,"47","57","36",,,,
"CA001108446","VANCOUVER HARBOUR CS, BC CA","2021-04-13",,,"0.00",,,"53","62","43",,,,
"CA001108446","VANCOUVER HARBOUR CS, BC CA","2021-04-14",,,"0.00",,,"50","59","41",,,,
"CA001108446","VANCOUVER HARBOUR CS, BC CA","2021-04-15",,,,,,"56","67","44",,,,
"CA001108446","VANCOUVER HARBOUR CS, BC CA","2021-04-16",,,,,,"58","70","46",,,,
"CA001108446","VANCOUVER HARBOUR CS, BC CA","2021-04-17",,,,,,"58","70","47",,,,
"CA001108446","VANCOUVER HARBOUR CS, BC CA","2021-04-18",,,,,,"58","70","47",,,,
"CA001108446","VANCOUVER HARBOUR CS, BC CA","2021-04-19",,,,,,"59","67","50",,,,
"CA001108446","VANCOUVER HARBOUR CS, BC CA","2021-04-20",,,,,,"57","67","47",,,,
"CA001108446","VANCOUVER HARBOUR CS, BC CA","2021-04-21",,,"0.00",,,"54","62","47",,,,
"CA001108446","VANCOUVER HARBOUR CS, BC CA","2021-04-22",,,"0.00",,,"56","66","45",,,,
"CA001108446","VANCOUVER HARBOUR CS, BC CA","2021-04-23",,,"0.02",,,"54","58","50",,,,
"CA001108446","VANCOUVER HARBOUR CS, BC CA","2021-04-24",,,"0.40",,,"50","52","48",,,,
"CA001108446","VANCOUVER HARBOUR CS, BC CA","2021-04-25",,,"0.23",,,"50","53","47",,,,
"CA001108446","VANCOUVER HARBOUR CS, BC CA","2021-04-26",,,"0.00",,,"53","60","47",,,,
"CA001108446","VANCOUVER HARBOUR CS, BC CA","2021-04-27",,,"0.00",,,"53","58","49",,,,
"CA001108446","VANCOUVER HARBOUR CS, BC CA","2021-04-28",,,"0.05",,,"53","56","50",,,,
"CA001108446","VANCOUVER HARBOUR CS, BC CA","2021-04-29",,,"0.00",,,"57","66","49",,,,
"CA001108446","VANCOUVER HARBOUR CS, BC CA","2021-04-30",,,"0.78",,,"57","64","50",,,,
"CA001108446","VANCOUVER HARBOUR CS, BC CA","2021-05-01",,,"0.00",,,"54","61","47",,,,
"CA001108446","VANCOUVER HARBOUR CS, BC CA","2021-05-02",,,"0.00",,,"54","62","45",,,,
"CA1BC000018","PORT MOODY 2.6 NE, BC CA","2021-01-01",,,"1.57",,,,,,,,,
"CA1BC000018","PORT MOODY 2.6 NE, BC CA","2021-01-02",,,"1.77",,,,,,,,,
"CA1BC000018","PORT MOODY 2.6 NE, BC CA","2021-01-03",,,"2.56",,,,,,,,,
"CA1BC000018","PORT MOODY 2.6 NE, BC CA","2021-01-04",,,"1.09",,,,,,,,,
"CA1BC000018","PORT MOODY 2.6 NE, BC CA","2021-01-05",,,"0.79",,,,,,,,,
"CA1BC000018","PORT MOODY 2.6 NE, BC CA","2021-01-06",,,"0.39",,,,,,,,,
"CA1BC000018","PORT MOODY 2.6 NE, BC CA","2021-01-07",,,"0.08",,,,,,,,,
"CA1BC000018","PORT MOODY 2.6 NE, BC CA","2021-01-08",,,"0.59",,,,,,,,,
"CA1BC000018","PORT MOODY 2.6 NE, BC CA","2021-01-09",,,"0.04",,,,,,,,,
"CA1BC000018","PORT MOODY 2.6 NE, BC CA","2021-01-10",,,"0.31",,,,,,,,,
"CA1BC000018","PORT MOODY 2.6 NE, BC CA","2021-01-11",,,"0.70",,,,,,,,,
"CA1BC000018","PORT MOODY 2.6 NE, BC CA","2021-01-12",,,"1.86",,,,,,,,,
"CA1BC000018","PORT MOODY 2.6 NE, BC CA","2021-01-13",,,"1.06",,,,,,,,,
"CA1BC000018","PORT MOODY 2.6 NE, BC CA","2021-01-14",,,"0.12",,,,,,,,,
"CA1BC000018","PORT MOODY 2.6 NE, BC CA","2021-01-15",,,"0.00",,,,,,,,,
"CA1BC000018","PORT MOODY 2.6 NE, BC CA","2021-01-16",,,"0.14",,,,,,,,,
"CA1BC000018","PORT MOODY 2.6 NE, BC CA","2021-01-18",,,"0.00",,,,,,,,,
"CA1BC000018","PORT MOODY 2.6 NE, BC CA","2021-01-19",,,"0.00",,,,,,,,,
"CA1BC000018","PORT MOODY 2.6 NE, BC CA","2021-01-20",,,"0.08",,,,,,,,,
"CA1BC000018","PORT MOODY 2.6 NE, BC CA","2021-01-21",,,"0.00",,,,,,,,,
"CA1BC000018","PORT MOODY 2.6 NE, BC CA","2021-01-22",,,"0.00",,,,,,,,,
"CA1BC000018","PORT MOODY 2.6 NE, BC CA","2021-01-23",,,"0.00",,,,,,,,,
"CA1BC000018","PORT MOODY 2.6 NE, BC CA","2021-01-24",,,"0.39",,,,,,,,,
"CA1BC000018","PORT MOODY 2.6 NE, BC CA","2021-01-25",,,"0.39",,,,,,,,,
"CA1BC000018","PORT MOODY 2.6 NE, BC CA","2021-01-26",,,"0.20",,,,,,,,,
"CA1BC000018","PORT MOODY 2.6 NE, BC CA","2021-01-28",,,"0.20",,,,,,,,,
"CA1BC000018","PORT MOODY 2.6 NE, BC CA","2021-01-29",,,"0.08",,,,,,,,,
"CA1BC000018","PORT MOODY 2.6 NE, BC CA","2021-01-30",,,"0.39",,,,,,,,,
"CA1BC000018","PORT MOODY 2.6 NE, BC CA","2021-01-31",,,"0.67",,,,,,,,,
"CA1BC000018","PORT MOODY 2.6 NE, BC CA","2021-02-01",,,"1.26",,,,,,,,,
"CA1BC000018","PORT MOODY 2.6 NE, BC CA","2021-02-02",,,"1.04",,,,,,,,,
"CA1BC000018","PORT MOODY 2.6 NE, BC CA","2021-02-03",,,"0.08",,,,,,,,,
"CA1BC000018","PORT MOODY 2.6 NE, BC CA","2021-02-04",,,"0.59",,,,,,,,,
"CA1BC000018","PORT MOODY 2.6 NE, BC CA","2021-02-05",,,"0.69",,,,,,,,,
"CA1BC000018","PORT MOODY 2.6 NE, BC CA","2021-02-06",,,"0.67",,,,,,,,,
"CA1BC000018","PORT MOODY 2.6 NE, BC CA","2021-02-07",,,"0.00",,,,,,,,,
"CA1BC000018","PORT MOODY 2.6 NE, BC CA","2021-02-08",,,"0.12",,,,,,,,,
"CA1BC000018","PORT MOODY 2.6 NE, BC CA","2021-02-09",,,"0.00","0.0",,,,,,,,
"CA1BC000018","PORT MOODY 2.6 NE, BC CA","2021-02-10",,,"0.08",,,,,,,,,
"CA1BC000018","PORT MOODY 2.6 NE, BC CA","2021-02-11",,,"0.00","0.0",,,,,,,,
"CA1BC000018","PORT MOODY 2.6 NE, BC CA","2021-02-12",,,"0.00","0.0",,,,,,,,
"CA1BC000018","PORT MOODY 2.6 NE, BC CA","2021-02-13",,,"0.39",,,,,,,,,
"CA1BC000018","PORT MOODY 2.6 NE, BC CA","2021-02-14",,,"0.39",,,,,,,,,
"CA1BC000018","PORT MOODY 2.6 NE, BC CA","2021-02-15",,,"0.20",,,,,,,,,
